Unnamed: 0,file,y_true,y_pred,confidence,true_label,predicted_label,status
18,castanea/Fag.C.satX400wF(793)(781)H-21.png,2,2,0.9999691,calicotome,castanea,Correct
19,castanea/Fag.C.satX400wF(793)(781)H-25.png,2,2,0.9999887,calicotome,castanea,Correct
20,castanea/Fag.C.satX400wF(793)(781)H-30.png,2,2,0.9999647,calicotome,castanea,Correct
21,castanea/Fag.C.satX400wF(793)(781)H-39.png,2,2,0.999998,calicotome,castanea,Correct
22,castanea/Fag.C.satX400wF(793)(781)H-42.png,2,2,0.9999198,calicotome,castanea,Correct
23,castanea/Fag.C.satX400wF(793)(781)H-49.png,2,2,0.99997985,calicotome,castanea,Correct
24,castanea/Fag.C.satX400wF(793)(781)H-8.png,2,2,0.99990964,calicotome,castanea,Correct
25,ceratonia/Fab.C.silX400wF(475)(0)A-13.png,3,3,0.9995585,castanea,ceratonia,Correct
26,ceratonia/Fab.C.silX400wF(476)(0)B-2.png,3,3,0.9881434,castanea,ceratonia,Correct
27,ceratonia/Fab.C.silX400wF(480)(0)F-10.png,3,3,0.9989423,castanea,ceratonia,Correct
28,ceratonia/Fab.C.silX400wF(480)(0)F-11.png,3,3,0.99997044,castanea,ceratonia,Correct
29,ceratonia/Fab.C.silX400wF(480)(0)F-12.png,3,3,0.9993529,castanea,ceratonia,Correct
30,ceratonia/Fab.C.silX400wF(481)(0)G-18.png,3,3,0.9963232,castanea,ceratonia,Correct
31,ceratonia/Fab.C.silX400wF(481)(0)G-5.png,3,3,0.99923456,castanea,ceratonia,Correct
32,ceratonia/Fab.C.silX400wF(481)(0)G-8.png,3,3,0.99974793,castanea,ceratonia,Correct
33,ebenus/Fab.E.creX400wF(695)(0)C-1.png,4,4,0.99812084,ceratonia,ebenus,Correct
34,ebenus/Fab.E.creX400wF(698)(0)F-4.png,4,4,0.9998549,ceratonia,ebenus,Correct
35,ferula/Api.F.comX400wF(2137)(0)C-4.png,7,7,0.999859,ebenus,ferula,Correct
36,ferula/Api.F.comX400wF(2137)(0)C-8.png,7,7,0.9999918,ebenus,ferula,Correct
37,ferula/Api.F.comX400wF(2138)(0)D-1.png,7,7,0.98792005,ebenus,ferula,Correct
38,ferula/Api.F.comX400wF(2138)(0)D-21.png,7,7,0.9999906,ebenus,ferula,Correct
39,ferula/Api.F.comX400wF(2139)(0)E-1.png,7,7,0.9999926,ebenus,ferula,Correct
40,ferula/Api.F.comX400wF(2139)(0)E-18.png,7,7,0.9999708,ebenus,ferula,Correct
41,ferula/Api.F.comX400wF(2139)(0)E-27.png,7,7,0.99996877,ebenus,ferula,Correct
42,ferula/Api.F.comX400wF(2139)(0)E-6.png,7,7,0.8924174,ebenus,ferula,Correct
43,olea/Ole.O.euroX400wF(4261)(0)A-38.png,9,9,0.89643145,erica,olea,Correct
44,olea/Ole.O.euroX400wF(4261)(0)A-44.png,9,9,0.6393759,erica,olea,Correct
45,olea/Ole.O.euroX400wF(4261)(0)A-47.png,9,9,0.99933976,erica,olea,Correct
46,olea/Ole.O.euroX400wF(4262)(0)B-23.png,9,9,0.9995146,erica,olea,Correct
47,olea/Ole.O.euroX400wF(4262)(0)B-31.png,9,9,0.99983585,erica,olea,Correct
48,olea/Ole.O.euroX400wF(4263)(0)C-102.png,9,9,0.99622345,erica,olea,Correct
49,olea/Ole.O.euroX400wF(4263)(0)C-104.png,9,9,0.9979208,erica,olea,Correct
50,olea/Ole.O.euroX400wF(4263)(0)C-107.png,9,9,0.99699175,erica,olea,Correct
51,olea/Ole.O.euroX400wF(4263)(0)C-123.png,9,9,0.9996995,erica,olea,Correct
52,olea/Ole.O.euroX400wF(4263)(0)C-126.png,9,9,0.99929166,erica,olea,Correct
53,olea/Ole.O.euroX400wF(4263)(0)C-128.png,9,9,0.9875279,erica,olea,Correct
54,olea/Ole.O.euroX400wF(4263)(0)C-132.png,9,9,0.9974148,erica,olea,Correct
55,olea/Ole.O.euroX400wF(4263)(0)C-135.png,9,9,0.5430151,erica,olea,Correct
56,olea/Ole.O.euroX400wF(4263)(0)C-143.png,9,9,0.98806506,erica,olea,Correct
57,olea/Ole.O.euroX400wF(4263)(0)C-147.png,9,9,0.98456085,erica,olea,Correct
58,olea/Ole.O.euroX400wF(4263)(0)C-165.png,9,9,0.9999368,erica,olea,Correct
59,olea/Ole.O.euroX400wF(4263)(0)C-172.png,9,9,0.9916957,erica,olea,Correct
60,olea/Ole.O.euroX400wF(4263)(0)C-178.png,9,9,0.9996487,erica,olea,Correct
61,olea/Ole.O.euroX400wF(4263)(0)C-196.png,9,9,0.99974114,erica,olea,Correct
62,olea/Ole.O.euroX400wF(4263)(0)C-2.png,9,9,0.9993611,erica,olea,Correct
63,olea/Ole.O.euroX400wF(4263)(0)C-29.png,9,9,0.9998597,erica,olea,Correct
64,olea/Ole.O.euroX400wF(4263)(0)C-47.png,9,9,0.9998654,erica,olea,Correct
65,olea/Ole.O.euroX400wF(4263)(0)C-70.png,9,9,0.9991786,erica,olea,Correct
66,olea/Ole.O.euroX400wF(4263)(0)C-8.png,9,9,0.9998636,erica,olea,Correct
67,olea/Ole.O.euroX400wF(4263)(0)C-86.png,9,9,0.9969861,erica,olea,Correct
68,olea/Ole.O.euroX400wF(4264)(0)D-118.png,9,9,0.9991273,erica,olea,Correct
69,olea/Ole.O.euroX400wF(4264)(0)D-131.png,9,9,0.9997278,erica,olea,Correct
70,olea/Ole.O.euroX400wF(4264)(0)D-136.png,9,9,0.9997973,erica,olea,Correct
71,olea/Ole.O.euroX400wF(4264)(0)D-137.png,9,9,0.9990746,erica,olea,Correct
72,olea/Ole.O.euroX400wF(4264)(0)D-159.png,9,9,0.99982893,erica,olea,Correct
73,olea/Ole.O.euroX400wF(4264)(0)D-16.png,9,9,0.998648,erica,olea,Correct
74,olea/Ole.O.euroX400wF(4264)(0)D-24.png,9,9,0.9996977,erica,olea,Correct
75,olea/Ole.O.euroX400wF(4264)(0)D-36.png,9,9,0.9953294,erica,olea,Correct
76,olea/Ole.O.euroX400wF(4264)(0)D-44.png,9,9,0.99913955,erica,olea,Correct
77,olea/Ole.O.euroX400wF(4264)(0)D-6.png,9,9,0.99944323,erica,olea,Correct
78,olea/Ole.O.euroX400wF(4264)(0)D-62.png,9,9,0.9994041,erica,olea,Correct
79,olea/Ole.O.euroX400wF(4264)(0)D-85.png,9,9,0.9997942,erica,olea,Correct
80,olea/Ole.O.euroX400wF(4264)(0)D-96.png,9,9,0.9998977,erica,olea,Correct
81,olea/Ole.O.euroX400wF(4265)(0)E-111.png,9,9,0.99943715,erica,olea,Correct
82,olea/Ole.O.euroX400wF(4265)(0)E-125.png,9,9,0.99910945,erica,olea,Correct
83,olea/Ole.O.euroX400wF(4265)(0)E-144.png,9,9,0.99978954,erica,olea,Correct
84,olea/Ole.O.euroX400wF(4265)(0)E-161.png,9,9,0.99954766,erica,olea,Correct
85,olea/Ole.O.euroX400wF(4265)(0)E-172.png,9,9,0.9998838,erica,olea,Correct
86,olea/Ole.O.euroX400wF(4265)(0)E-173.png,9,9,0.9997155,erica,olea,Correct
87,olea/Ole.O.euroX400wF(4265)(0)E-175.png,9,9,0.99940014,erica,olea,Correct
88,olea/Ole.O.euroX400wF(4265)(0)E-191.png,9,9,0.99963176,erica,olea,Correct
89,olea/Ole.O.euroX400wF(4265)(0)E-198.png,9,9,0.99958366,erica,olea,Correct
90,olea/Ole.O.euroX400wF(4265)(0)E-20.png,9,9,0.9984011,erica,olea,Correct
91,olea/Ole.O.euroX400wF(4265)(0)E-210.png,9,9,0.99701154,erica,olea,Correct
92,olea/Ole.O.euroX400wF(4265)(0)E-29.png,9,9,0.99918693,erica,olea,Correct
93,olea/Ole.O.euroX400wF(4265)(0)E-35.png,9,9,0.999808,erica,olea,Correct
94,olea/Ole.O.euroX400wF(4265)(0)E-48.png,9,9,0.999635,erica,olea,Correct
95,olea/Ole.O.euroX400wF(4265)(0)E-61.png,9,9,0.9985958,erica,olea,Correct
96,olea/Ole.O.euroX400wF(4265)(0)E-70.png,9,9,0.96236044,erica,olea,Correct
97,olea/Ole.O.euroX400wF(4265)(0)E-73.png,9,9,0.9970592,erica,olea,Correct
98,olea/Ole.O.euroX400wF(4265)(0)E-83.png,9,9,0.99503714,erica,olea,Correct
99,olea/Ole.O.euroX400wF(4265)(0)E-91.png,9,9,0.99906415,erica,olea,Correct
100,olea/Ole.O.euroX400wF(4265)(0)E-96.png,9,9,0.9999014,erica,olea,Correct
101,olea/Ole.O.euroX400wF(4266)(0)F-105.png,9,9,0.99984145,erica,olea,Correct
103,olea/Ole.O.euroX400wF(4266)(0)F-133.png,9,9,0.9998324,erica,olea,Correct
104,olea/Ole.O.euroX400wF(4266)(0)F-147.png,9,9,0.9998472,erica,olea,Correct
105,olea/Ole.O.euroX400wF(4266)(0)F-16.png,9,9,0.99960214,erica,olea,Correct
106,olea/Ole.O.euroX400wF(4266)(0)F-3.png,9,9,0.9997619,erica,olea,Correct
107,olea/Ole.O.euroX400wF(4266)(0)F-30.png,9,9,0.9962871,erica,olea,Correct
108,olea/Ole.O.euroX400wF(4266)(0)F-42.png,9,9,0.9998975,erica,olea,Correct
109,olea/Ole.O.euroX400wF(4266)(0)F-61.png,9,9,0.97475976,erica,olea,Correct
110,olea/Ole.O.euroX400wF(4266)(0)F-67.png,9,9,0.99984396,erica,olea,Correct
111,olea/Ole.O.euroX400wF(4266)(0)F-73.png,9,9,0.99970156,erica,olea,Correct
112,olea/Ole.O.euroX400wF(4266)(0)F-81.png,9,9,0.9997706,erica,olea,Correct
113,olea/Ole.O.euroX400wF(4266)(0)F-82.png,9,9,0.9995915,erica,olea,Correct
114,olea/Ole.O.euroX400wF(4267)(0)G-21.png,9,9,0.99996614,erica,olea,Correct
115,olea/Ole.O.euroX400wF(4267)(0)G-29.png,9,9,0.9996493,erica,olea,Correct
116,olea/Ole.O.euroX400wF(4267)(0)G-33.png,9,9,0.9998592,erica,olea,Correct
117,olea/Ole.O.euroX400wF(4267)(0)G-42.png,9,9,0.999918,erica,olea,Correct
118,olea/Ole.O.euroX400wF(4267)(0)G-6.png,9,9,0.9997193,erica,olea,Correct
119,origanum/Lam.O.micX400wF(884)(0)A-15.png,10,10,0.99948573,eucalyptus,origanum,Correct
120,origanum/Lam.O.micX400wF(884)(0)A-7.png,10,10,0.99819905,eucalyptus,origanum,Correct
122,origanum/Lam.O.micX400wF(885)(0)B-13.png,10,10,0.9997292,eucalyptus,origanum,Correct
123,origanum/Lam.O.micX400wF(886)(0)C-13.png,10,10,0.9990214,eucalyptus,origanum,Correct
124,origanum/Lam.O.micX400wF(886)(0)C-30.png,10,10,0.999501,eucalyptus,origanum,Correct
125,origanum/Lam.O.micX400wF(886)(0)C-35.png,10,10,0.9996338,eucalyptus,origanum,Correct
126,origanum/Lam.O.micX400wF(886)(0)C-41.png,10,10,0.9997099,eucalyptus,origanum,Correct
127,origanum/Lam.O.micX400wF(886)(0)C-45.png,10,10,0.9994894,eucalyptus,origanum,Correct
128,origanum/Lam.O.micX400wF(886)(0)C-48.png,10,10,0.9998357,eucalyptus,origanum,Correct
129,origanum/Lam.O.micX400wF(886)(0)C-55.png,10,10,0.99682117,eucalyptus,origanum,Correct
130,origanum/Lam.O.micX400wF(887)(0)D-9.png,10,10,0.99993134,eucalyptus,origanum,Correct
131,origanum/Lam.O.micX400wF(888)(0)E-6.png,10,10,0.4864193,eucalyptus,origanum,Correct
132,oxalis/Oxa.O.pes.cX400wF(1734)(0)B-4.png,11,11,0.9999409,ferula,oxalis,Correct
133,oxalis/Oxa.O.pes.cX400wF(1736)(0)D-1.png,11,11,0.99988914,ferula,oxalis,Correct
134,oxalis/Oxa.O.pes.cX400wF(1741)(0)I-6.png,11,11,0.99996006,ferula,oxalis,Correct
135,pistacia/Ana.P.tereX400wF(3226)(0)E-9.png,13,13,0.97053605,myrtus,pistacia,Correct
136,pistacia/Ana.P.tereX400wF(3227)(0)F-2.png,13,13,0.9993352,myrtus,pistacia,Correct
137,pistacia/Ana.P.tereX400wF(3227)(0)F-4.png,13,13,0.9998135,myrtus,pistacia,Correct
138,salvia/Lam.S.triX400wF(2189)(0)B-16.png,14,14,0.9991303,olea,salvia,Correct
139,salvia/Lam.S.triX400wF(2189)(0)B-21.png,14,14,0.8587011,olea,salvia,Correct
140,salvia/Lam.S.triX400wF(2189)(0)B-24.png,14,14,0.99985075,olea,salvia,Correct
141,salvia/Lam.S.triX400wF(2189)(0)B-57.png,14,14,0.999851,olea,salvia,Correct
142,salvia/Lam.S.triX400wF(2191)(0)D-13.png,14,14,0.99992836,olea,salvia,Correct
143,salvia/Lam.S.triX400wF(2191)(0)D-42.png,14,14,0.99989724,olea,salvia,Correct
144,salvia/Lam.S.triX400wF(2191)(0)D-5.png,14,14,0.99987113,olea,salvia,Correct
145,salvia/Lam.S.triX400wF(2193)(0)F-12.png,14,14,0.9999187,olea,salvia,Correct
146,salvia/Lam.S.triX400wF(2193)(0)F-14.png,14,14,0.9998493,olea,salvia,Correct
147,salvia/Lam.S.triX400wF(2193)(0)F-16.png,14,14,0.99884355,olea,salvia,Correct
148,salvia/Lam.S.triX400wF(2193)(0)F-7.png,14,14,0.99992275,olea,salvia,Correct
149,salvia/Lam.S.triX400wF(2193)(0)F-9.png,14,14,0.99996066,olea,salvia,Correct
150,satureja/Lam.S.thyX400wF(942)(935)B-9.png,15,15,0.97087425,origanum,satureja,Correct
151,satureja/Lam.S.thyX400wF(943)(990)C-10.png,15,15,0.9999186,origanum,satureja,Correct
152,satureja/Lam.S.thyX400wF(944)(940)E-5.png,15,15,0.9993813,origanum,satureja,Correct
153,satureja/Lam.S.thyX400wF(947)(0)H-1.png,15,15,0.99953043,origanum,satureja,Correct
154,sinapis/Bra.S.albX400wF(2150)(0)A-12.png,16,16,0.99994576,oxalis,sinapis,Correct
155,sinapis/Bra.S.albX400wF(2150)(0)A-13.png,16,16,0.9999403,oxalis,sinapis,Correct
156,sinapis/Bra.S.albX400wF(2150)(0)A-15.png,16,16,0.9999261,oxalis,sinapis,Correct
157,sinapis/Bra.S.albX400wF(2151)(0)B-13.png,16,16,0.99998426,oxalis,sinapis,Correct
158,sinapis/Bra.S.albX400wF(2151)(0)B-15.png,16,16,0.9998988,oxalis,sinapis,Correct
159,sinapis/Bra.S.albX400wF(2152)(0)C-10.png,16,16,0.9999312,oxalis,sinapis,Correct
160,sinapis/Bra.S.albX400wF(2152)(0)C-20.png,16,16,0.8774323,oxalis,sinapis,Correct
161,sinapis/Bra.S.albX400wF(2152)(0)C-21.png,16,16,0.99994683,oxalis,sinapis,Correct
162,sinapis/Bra.S.albX400wF(2152)(0)C-22.png,16,16,0.9995685,oxalis,sinapis,Correct
163,sinapis/Bra.S.albX400wF(2152)(0)C-26.png,16,16,0.9999782,oxalis,sinapis,Correct
164,sinapis/Bra.S.albX400wF(2152)(0)C-29.png,16,16,0.95247453,oxalis,sinapis,Correct
165,sinapis/Bra.S.albX400wF(2153)(0)D-16.png,16,16,0.9999664,oxalis,sinapis,Correct
166,sinapis/Bra.S.albX400wF(2153)(0)D-21.png,16,16,0.9998963,oxalis,sinapis,Correct
167,sinapis/Bra.S.albX400wF(2153)(0)D-4.png,16,16,0.99994016,oxalis,sinapis,Correct
168,sinapis/Bra.S.albX400wF(2155)(0)F-17.png,16,16,0.9994388,oxalis,sinapis,Correct
169,sinapis/Bra.S.albX400wF(2155)(0)F-3.png,16,16,0.9998355,oxalis,sinapis,Correct
170,sinapis/IMG_3704-15.png,16,16,0.9995765,oxalis,sinapis,Correct
171,sinapis/IMG_3704-19.png,16,16,0.99983597,oxalis,sinapis,Correct
172,sinapis/IMG_3708-10.png,16,16,0.74591374,oxalis,sinapis,Correct
173,thymbra/Lam.T.capX400wF(1031)(0)C-5.png,17,17,0.9999807,pinus,thymbra,Correct
174,thymbra/Lam.T.capX400wF(1031)(0)C-9.png,17,17,0.99952424,pinus,thymbra,Correct
175,thymbra/Lam.T.capX400wF(1032)(0)D-7.png,17,17,0.99997926,pinus,thymbra,Correct
176,thymbra/x40 f (1)-3.png,17,17,0.99996877,pinus,thymbra,Correct
177,thymbra/x40 f (3)-9.png,17,17,0.99954754,pinus,thymbra,Correct
178,thymbra/x40 f (4)-1.png,17,17,0.99968755,pinus,thymbra,Correct
179,thymbra/x40 f (6)-6.png,17,17,0.99998784,pinus,thymbra,Correct
180,urginea/Asp.U.marX400wF(5318)(0)B-10.png,18,18,0.9997806,pistacia,urginea,Correct
181,urginea/Asp.U.marX400wF(5318)(0)B-5.png,18,18,0.99989116,pistacia,urginea,Correct
182,urginea/Asp.U.marX400wF(5318)(0)B-7.png,18,18,0.9997733,pistacia,urginea,Correct
183,urginea/Asp.U.marX400wF(5319)(0)C-4.png,18,18,0.99984324,pistacia,urginea,Correct
184,urginea/Asp.U.marX400wF(5320)(0)D-4.png,18,18,0.9996432,pistacia,urginea,Correct
185,urginea/Asp.U.marX400wF(5320)(0)D-6.png,18,18,0.9997503,pistacia,urginea,Correct
186,urginea/Asp.U.marX400wF(5321)(0)E-13.png,18,18,0.99981195,pistacia,urginea,Correct
187,urginea/Asp.U.marX400wF(5321)(0)E-4.png,18,18,0.99980813,pistacia,urginea,Correct
188,urginea/Asp.U.marX400wF(5322)(0)F-6.png,18,18,0.9998995,pistacia,urginea,Correct
189,urginea/Asp.U.marX400wF(5323)(0)G-9.png,18,18,0.9999231,pistacia,urginea,Correct
190,urginea/Asp.U.marX400wF(5324)(0)H-5.png,18,18,0.99976796,pistacia,urginea,Correct
191,vitis/Vit.V.viniX400wF(4978)(0)A-11.png,19,19,0.99966073,salvia,vitis,Correct
192,vitis/Vit.V.viniX400wF(4978)(0)A-15.png,19,19,0.9999424,salvia,vitis,Correct
193,vitis/Vit.V.viniX400wF(4978)(0)A-22.png,19,19,0.9998541,salvia,vitis,Correct
194,vitis/Vit.V.viniX400wF(4979)(0)B-1.png,19,19,0.9997141,salvia,vitis,Correct
195,vitis/Vit.V.viniX400wF(4979)(0)B-19.png,19,19,0.9999758,salvia,vitis,Correct
196,vitis/Vit.V.viniX400wF(4979)(0)B-2.png,19,19,0.9568998,salvia,vitis,Correct
197,vitis/Vit.V.viniX400wF(4979)(0)B-21.png,19,19,0.9995473,salvia,vitis,Correct
198,vitis/Vit.V.viniX400wF(4979)(0)B-6.png,19,19,0.99997866,salvia,vitis,Correct
199,vitis/Vit.V.viniX400wF(4980)(0)C-18.png,19,19,0.99996185,salvia,vitis,Correct
200,vitis/Vit.V.viniX400wF(4980)(0)C-19.png,19,19,0.9999869,salvia,vitis,Correct
201,vitis/Vit.V.viniX400wF(4980)(0)C-24.png,19,19,0.9997925,salvia,vitis,Correct
202,vitis/Vit.V.viniX400wF(4980)(0)C-3.png,19,19,0.99959904,salvia,vitis,Correct
203,vitis/Vit.V.viniX400wF(4981)(0)D-13.png,19,19,0.9999882,salvia,vitis,Correct
204,vitis/Vit.V.viniX400wF(4981)(0)D-14.png,19,19,0.99997616,salvia,vitis,Correct
205,vitis/Vit.V.viniX400wF(4981)(0)D-7.png,19,19,0.9999745,salvia,vitis,Correct
206,vitis/Vit.V.viniX400wF(4982)(0)E-1.png,19,19,0.9998852,salvia,vitis,Correct
207,vitis/Vit.V.viniX400wF(4982)(0)E-15.png,19,19,0.99992955,salvia,vitis,Correct
208,vitis/Vit.V.viniX400wF(4982)(0)E-16.png,19,19,0.9999713,salvia,vitis,Correct
209,vitis/Vit.V.viniX400wF(4983)(0)F-7.png,19,19,0.999982,salvia,vitis,Correct
210,vitis/Vit.V.viniX400wF(4984)(0)G-1.png,19,19,0.9997687,salvia,vitis,Correct
211,vitis/Vit.V.viniX400wF(4984)(0)G-32.png,19,19,0.9877378,salvia,vitis,Correct
212,vitis/Vit.V.viniX400wF(4984)(0)G-41.png,19,19,0.9999392,salvia,vitis,Correct
213,vitis/Vit.V.viniX400wF(4984)(0)G-44.png,19,19,0.99662066,salvia,vitis,Correct
214,vitis/Vit.V.viniX400wF(4985)(0)H-19.png,19,19,0.99999213,salvia,vitis,Correct
215,vitis/Vit.V.viniX400wF(4985)(0)H-29.png,19,19,0.9999888,salvia,vitis,Correct
0,asphodelus/Asp.A.ramX400wF(1990)(0)G-3.png,0,0,0.9991264,asphodelus,asphodelus,Correct
1,castanea/Fag.C.satX400wF(781)(0)A-15.png,2,2,0.9996991,calicotome,castanea,Correct
2,castanea/Fag.C.satX400wF(781)(0)A-26.png,2,2,0.9995165,calicotome,castanea,Correct
3,castanea/Fag.C.satX400wF(781)(0)A-30.png,2,2,0.99949026,calicotome,castanea,Correct
4,castanea/Fag.C.satX400wF(781)(0)A-37.png,2,2,0.9989459,calicotome,castanea,Correct
5,castanea/Fag.C.satX400wF(781)(0)A-48.png,2,2,0.99946433,calicotome,castanea,Correct
6,castanea/Fag.C.satX400wF(782)(0)B-14.png,2,2,0.9996574,calicotome,castanea,Correct
7,castanea/Fag.C.satX400wF(783)(0)C-6.png,2,2,0.9995459,calicotome,castanea,Correct
8,castanea/Fag.C.satX400wF(783)(0)C-9.png,2,2,0.9995023,calicotome,castanea,Correct
9,castanea/Fag.C.satX400wF(785)(0)E-4.png,2,2,0.99972576,calicotome,castanea,Correct
10,castanea/Fag.C.satX400wF(785)(0)E-8.png,2,2,0.99581283,calicotome,castanea,Correct
11,castanea/Fag.C.satX400wF(786)(0)F-1.png,2,2,0.9986498,calicotome,castanea,Correct
12,castanea/Fag.C.satX400wF(792)(781)G-14.png,2,2,0.99978834,calicotome,castanea,Correct
13,castanea/Fag.C.satX400wF(792)(781)G-21.png,2,2,0.99978155,calicotome,castanea,Correct
14,castanea/Fag.C.satX400wF(792)(781)G-24.png,2,2,0.99904305,calicotome,castanea,Correct
15,castanea/Fag.C.satX400wF(792)(781)G-29.png,2,2,0.9995567,calicotome,castanea,Correct
16,castanea/Fag.C.satX400wF(792)(781)G-35.png,2,2,0.9997812,calicotome,castanea,Correct
17,castanea/Fag.C.satX400wF(792)(781)G-48.png,2,2,0.99938405,calicotome,castanea,Correct
18,castanea/Fag.C.satX400wF(792)(781)G-51.png,2,2,0.9993554,calicotome,castanea,Correct
19,castanea/Fag.C.satX400wF(793)(781)H-1.png,2,2,0.9996915,calicotome,castanea,Correct
20,castanea/Fag.C.satX400wF(793)(781)H-19.png,2,2,0.99918145,calicotome,castanea,Correct
21,castanea/Fag.C.satX400wF(793)(781)H-29.png,2,2,0.9998267,calicotome,castanea,Correct
22,castanea/Fag.C.satX400wF(793)(781)H-47.png,2,2,0.9995838,calicotome,castanea,Correct
23,ceratonia/Fab.C.silX400wF(475)(0)A-14.png,3,3,0.9988281,castanea,ceratonia,Correct
24,ceratonia/Fab.C.silX400wF(475)(0)A-7.png,3,3,0.99919516,castanea,ceratonia,Correct
25,ceratonia/Fab.C.silX400wF(476)(0)B-13.png,3,3,0.8319418,castanea,ceratonia,Correct
26,ceratonia/Fab.C.silX400wF(476)(0)B-16.png,3,3,0.9905289,castanea,ceratonia,Correct
27,ceratonia/Fab.C.silX400wF(479)(0)E-12.png,3,3,0.81928706,castanea,ceratonia,Correct
28,ceratonia/Fab.C.silX400wF(479)(0)E-14.png,3,3,0.76166815,castanea,ceratonia,Correct
29,ceratonia/Fab.C.silX400wF(480)(0)F-1.png,3,3,0.9961746,castanea,ceratonia,Correct
30,ceratonia/Fab.C.silX400wF(480)(0)F-3.png,3,3,0.99863344,castanea,ceratonia,Correct
31,ceratonia/Fab.C.silX400wF(480)(0)F-5.png,3,3,0.9994708,castanea,ceratonia,Correct
32,ceratonia/Fab.C.silX400wF(480)(0)F-6.png,3,3,0.9993104,castanea,ceratonia,Correct
33,ebenus/Fab.E.creX400wF(693)(0)A-2.png,4,4,0.9997844,ceratonia,ebenus,Correct
34,ebenus/Fab.E.creX400wF(697)(0)E-4.png,4,4,0.9998258,ceratonia,ebenus,Correct
35,erica/Eri.E.maniX400wF(5359)(0)E-2.png,5,5,0.9956508,ebenus,erica,Correct
36,eucalyptus/Myr.E.camaX400wF(1870)(0)E-2.png,6,6,0.99668163,erica,eucalyptus,Correct
37,ferula/Api.F.comX400wF(2135)(0)A-10.png,7,7,0.99915373,eucalyptus,ferula,Correct
38,ferula/Api.F.comX400wF(2135)(0)A-14.png,7,7,0.999074,eucalyptus,ferula,Correct
39,ferula/Api.F.comX400wF(2136)(0)B-4.png,7,7,0.9991234,eucalyptus,ferula,Correct
40,ferula/Api.F.comX400wF(2136)(0)B-7.png,7,7,0.9990326,eucalyptus,ferula,Correct
41,ferula/Api.F.comX400wF(2138)(0)D-12.png,7,7,0.9995865,eucalyptus,ferula,Correct
42,ferula/Api.F.comX400wF(2138)(0)D-13.png,7,7,0.9992606,eucalyptus,ferula,Correct
43,ferula/Api.F.comX400wF(2138)(0)D-9.png,7,7,0.99965715,eucalyptus,ferula,Correct
44,olea/Ole.O.euroX400wF(4261)(0)A-16.png,9,9,0.9998622,ferula,olea,Correct
45,olea/Ole.O.euroX400wF(4261)(0)A-2.png,9,9,0.9981158,ferula,olea,Correct
46,olea/Ole.O.euroX400wF(4261)(0)A-27.png,9,9,0.9996408,ferula,olea,Correct
47,olea/Ole.O.euroX400wF(4261)(0)A-28.png,9,9,0.99830997,ferula,olea,Correct
48,olea/Ole.O.euroX400wF(4261)(0)A-31.png,9,9,0.99963105,ferula,olea,Correct
49,olea/Ole.O.euroX400wF(4261)(0)A-45.png,9,9,0.99791807,ferula,olea,Correct
50,olea/Ole.O.euroX400wF(4261)(0)A-53.png,9,9,0.998899,ferula,olea,Correct
51,olea/Ole.O.euroX400wF(4261)(0)A-8.png,9,9,0.99292105,ferula,olea,Correct
52,olea/Ole.O.euroX400wF(4263)(0)C-1.png,9,9,0.9995858,ferula,olea,Correct
53,olea/Ole.O.euroX400wF(4263)(0)C-103.png,9,9,0.9997471,ferula,olea,Correct
54,olea/Ole.O.euroX400wF(4263)(0)C-116.png,9,9,0.99652135,ferula,olea,Correct
55,olea/Ole.O.euroX400wF(4263)(0)C-118.png,9,9,0.9996991,ferula,olea,Correct
56,olea/Ole.O.euroX400wF(4263)(0)C-131.png,9,9,0.9995073,ferula,olea,Correct
57,olea/Ole.O.euroX400wF(4263)(0)C-133.png,9,9,0.99990964,ferula,olea,Correct
58,olea/Ole.O.euroX400wF(4263)(0)C-139.png,9,9,0.995142,ferula,olea,Correct
59,olea/Ole.O.euroX400wF(4263)(0)C-16.png,9,9,0.99950504,ferula,olea,Correct
60,olea/Ole.O.euroX400wF(4263)(0)C-21.png,9,9,0.99964917,ferula,olea,Correct
61,olea/Ole.O.euroX400wF(4263)(0)C-56.png,9,9,0.9999212,ferula,olea,Correct
62,olea/Ole.O.euroX400wF(4263)(0)C-62.png,9,9,0.99981374,ferula,olea,Correct
63,olea/Ole.O.euroX400wF(4263)(0)C-64.png,9,9,0.99982625,ferula,olea,Correct
64,olea/Ole.O.euroX400wF(4263)(0)C-78.png,9,9,0.99964166,ferula,olea,Correct
65,olea/Ole.O.euroX400wF(4263)(0)C-82.png,9,9,0.9991566,ferula,olea,Correct
66,olea/Ole.O.euroX400wF(4263)(0)C-84.png,9,9,0.99930584,ferula,olea,Correct
67,olea/Ole.O.euroX400wF(4263)(0)C-87.png,9,9,0.9996001,ferula,olea,Correct
68,olea/Ole.O.euroX400wF(4263)(0)C-90.png,9,9,0.9996922,ferula,olea,Correct
69,olea/Ole.O.euroX400wF(4263)(0)C-99.png,9,9,0.99977726,ferula,olea,Correct
70,olea/Ole.O.euroX400wF(4264)(0)D-104.png,9,9,0.99947923,ferula,olea,Correct
71,olea/Ole.O.euroX400wF(4264)(0)D-105.png,9,9,0.9998752,ferula,olea,Correct
72,olea/Ole.O.euroX400wF(4264)(0)D-128.png,9,9,0.9996125,ferula,olea,Correct
